,Overall rank,Country,Score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Year
30,30,Czech Republic,6.505,0.3080480552666921,0.31522028814347597,0.22074016398154292,0.12114149548240778,0.02792075793126153,0.00692923919461965,2015
31,31,Uruguay,6.485,0.2549762714469614,0.2903385401656195,0.1949199761753799,0.14496993102388225,0.05581493649970218,0.05898034468845465,2015
32,32,Colombia,6.477,0.25379963143367873,0.34264511262823144,0.1908504930334334,0.14771939227999986,0.050839496826848414,0.01414587379780794,2015
33,33,Thailand,6.455,0.2338189952239889,0.30591620820990273,0.17858654253068137,0.1346085484553534,0.13936279547790342,0.007706910102170367,2015
34,34,Saudi Arabia,6.411,0.3512789594121393,0.27286733108950073,0.18131493289899983,0.0781598894362811,0.034503331764160934,0.08187555539891801,2015
35,35,Spain,6.329,0.29251559943689837,0.31241439333409426,0.22724289464672984,0.10926977513982421,0.04334313054065365,0.015214206901799641,2015
36,36,Malta,6.302,0.25945114286144055,0.2797856315553101,0.1906473815289868,0.12971482722238578,0.11120685394538074,0.029194162886496035,2015
38,37,Kuwait,6.295,0.3517576339160427,0.263880464598365,0.16406695575814087,0.1256076805388327,0.036727894913136765,0.057959370275481835,2015
41,38,El Salvador,6.13,0.24701146305845254,0.33118481758616675,0.2188481370914589,0.1303648276664211,0.03454425619354088,0.038046498403959725,2015
42,39,Guatemala,6.123,0.22055273527636762,0.30871998769332715,0.19059072029536012,0.1707935437301052,0.08132166566083283,0.028021347344007002,2015
43,40,Uzbekistan,6.003,0.16795956902664502,0.35598324759721994,0.15873884257574833,0.17480340890681806,0.06064911577163829,0.08186581612193028,2015
44,41,Slovakia,5.995,0.3118199254668989,0.33878415544713186,0.21047998356750527,0.08469937337775797,0.04506398269252828,0.00915257944817762,2015
45,42,Japan,5.987,0.2953306823278958,0.2921652795757152,0.23034231436958055,0.11530944019782606,0.024879321925178433,0.041972961603804065,2015
46,43,South Korea,5.984,0.3306659227673056,0.25445077644495806,0.25648055898723415,0.08822646421976911,0.049301930153163566,0.02087434742756944,2015
47,44,Ecuador,5.975,0.2514719792773259,0.2907664769998691,0.2301468341167397,0.1413740413580337,0.03358994135366795,0.05265072689436385,2015
48,45,Bahrain,5.96,0.31356088779401664,0.28809247459554205,0.1769808371035365,0.10775753843238504,0.04112561290475401,0.07248264916976573,2015
49,46,Italy,5.948,0.31892673153248685,0.3053222430964295,0.24330035661756272,0.0668779011820126,0.05817786014167837,0.007394907429829951,2015
50,47,Bolivia,5.89,0.2221892487705613,0.31907032258906093,0.17583908375836474,0.1872334042081371,0.06697016736019619,0.028697773313679703,2015
51,48,Moldova,5.889,0.21369874831946972,0.3649644482468564,0.2222469858296248,0.11797142918766582,0.07531292013257317,0.005805468283810113,2015
52,49,Paraguay,5.878,0.20595433958275172,0.3536527520660485,0.17915601681569682,0.1460911094185791,0.09280616683968439,0.022339615277239447,2015
53,50,Kazakhstan,5.855,0.31113131352326684,0.31109528178207446,0.17840700900516362,0.14315410775707954,0.03278056946781118,0.02343171846460436,2015
54,51,Slovenia,5.848,0.2800113424230251,0.3010113660530731,0.20637774994683242,0.14380065691533356,0.05985018549587656,0.008948699165859308,2015
55,52,Lithuania,5.833,0.33880570567909984,0.3713564277487375,0.21596526977939223,0.0630282626029946,0.007799533386491834,0.0030448008032840142,2015
56,53,Nicaragua,5.828,0.16929201267014812,0.32583968267557,0.2120651770681734,0.15830551037297036,0.07937391205090889,0.05512370516222927,2015
57,54,Peru,5.824,0.2787293861197293,0.30176615205504054,0.2260854218143311,0.12848570420049418,0.04638935850038085,0.01854397731002409,2015
58,55,Belarus,5.813,0.2802888937780277,0.33487612823667784,0.19993318177003125,0.10304674831528428,0.030003014968913232,0.05185203293106586,2015
59,56,Poland,5.791,0.28676506182181355,0.32598299613502196,0.1984794865719403,0.1353430199822165,0.04269819795719224,0.010731237531815367,2015
60,57,Malaysia,5.77,0.2895370177321668,0.27547535025469555,0.1863409034164472,0.13648285856222475,0.08513447772604071,0.027029392308424903,2015
61,58,Croatia,5.759,0.36031819997337233,0.26502463054187186,0.262298628677939,0.0861503128744508,0.018120090533883637,0.008088137398482225,2015
62,59,Libya,5.754,0.308824613167455,0.30532271755833534,0.19209930862809213,0.11373108826250843,0.0499354482999566,0.03008682408365245,2015
63,60,Russia,5.716,0.3305267439495627,0.3591533745896162,0.19444492867311658,0.10656614079432872,0.0005781690345448735,0.008730642958830878,2015
64,61,Jamaica,5.709,0.2391545571517949,0.33968222114669533,0.20286437736829058,0.1488614498365068,0.0626527215421482,0.006784672954564235,2015
66,62,Cyprus,5.689,0.3179766438650008,0.235082630815675,0.24307856704821515,0.10704763609278235,0.08063841155120637,0.016176110627120384,2015
67,63,Algeria,5.605,0.2960715647862418,0.3397057850093459,0.19469126968866923,0.09008324638850626,0.024655556641271423,0.054792577485965374,2015
68,64,Kosovo,5.589,0.28393286051339456,0.28765259779366437,0.2236518609314222,0.08767597899942609,0.10029120228994112,0.016795499472151566,2015
69,65,Turkmenistan,5.548,0.26057134468265575,0.3334873883327805,0.14649543000375168,0.12943338571203314,0.04615940886378094,0.0838530424049979,2015
70,66,Mauritius,5.477,0.2711814685531121,0.26515288120722463,0.19095012151371368,0.15089231166720046,0.1015816967782045,0.020241520280544618,2015
72,67,Estonia,5.429,0.29987138029254473,0.31970328943599996,0.2014200240576133,0.1168720936893027,0.022599576127765714,0.03953363639677357,2015
73,68,Indonesia,5.399,0.2343227507539451,0.30754171452497214,0.18047437718191436,0.13186542716013058,0.14579573037903776,0.0,2015
74,69,Vietnam,5.36,0.20013740134172092,0.28881508755378116,0.23641895378692657,0.1881955151442239,0.05337757192200415,0.033055470251343144,2015
75,70,Turkey,5.332,0.326740905899309,0.2914300496433807,0.2253415292132202,0.07026139765210215,0.03773451262025894,0.04849160497172914,2015
76,71,Kyrgyzstan,5.286,0.1553132265775944,0.37696892294593437,0.21314470969643384,0.14237482398401938,0.0983397190293742,0.013858597766643744,2015
77,72,Nigeria,5.268,0.27554943551002015,0.3808128150384678,0.06740612537952001,0.14458186473295684,0.11467926609986061,0.016970493239174465,2015
78,73,Bhutan,5.253,0.2131216925362317,0.30538627303986526,0.15880528806920188,0.14718403952497006,0.13277712154868837,0.04272558528104279,2015
79,74,Azerbaijan,5.212,0.3188486582939141,0.2920799324865082,0.19944195490173486,0.11531478788369494,0.024286795320144123,0.05002787111400375,2015
80,75,Pakistan,5.194,0.28536305995006156,0.19846446560623415,0.2466535989686423,0.057999491989245505,0.16137009541975586,0.05014928806606057,2015
81,76,Jordan,5.192,0.2723073578958809,0.31817797582388385,0.21023982900409374,0.1227553768310208,0.0333689574804671,0.0431505029646536,2015
82,77,Montenegro,5.192,0.3151171364630092,0.2928637957129736,0.23453488221673158,0.059053335575592156,0.052197198038885936,0.046233651992807524,2015
83,78,China,5.14,0.27137142996512276,0.28863625277432253,0.2489512450915831,0.1576089607570547,0.024953659666837394,0.008478451745079389,2015
84,79,Zambia,5.129,0.1885592880622144,0.36724124108073436,0.11995510302252865,0.19573077848152007,0.07853363264651647,0.04997995670648601,2015
85,80,Romania,5.124,0.3268052667184485,0.27745483701235246,0.24081706797624713,0.10983187592393073,0.04305830472801984,0.0020326476410012276,2015
86,81,Serbia,5.123,0.29712918969168,0.32589216547022676,0.24155606052781078,0.06490148737282446,0.06207392965966018,0.008447167277797861,2015
87,82,Portugal,5.102,0.30228739858904224,0.29692919931927936,0.228085720763804,0.1341348045794882,0.03575347071102992,0.002809406037356239,2015
88,83,Latvia,5.098,0.3202854347700984,0.31525004316049954,0.2084278068711515,0.08537434539909074,0.05244288427231398,0.01821948552684583,2015
89,84,Philippines,5.073,0.2124605017817499,0.3118167824879435,0.17505429593013974,0.18840160613536477,0.07527931151856905,0.03698750214623302,2015
91,85,Morocco,5.013,0.2870979967726433,0.25043272367809266,0.2381601722298847,0.16289555632831518,0.028022521167318522,0.033391029823745685,2015
94,86,Albania,4.959,0.287105775640104,0.2628184182666545,0.26572976434761014,0.11675772111199695,0.046633817359595355,0.020954503274039027,2015
95,87,Bosnia and Herzegovina,4.949,0.2884679376083189,0.3185996533795494,0.2741109185441941,0.03204506065857886,0.08598960138648179,0.0007868284228769497,2015
97,88,Dominican Republic,4.885,0.24386769584425066,0.3192175490393677,0.18200809469595866,0.1570785011194213,0.05905968612625765,0.03876847317474411,2015
99,89,Mongolia,4.874,0.2348349302036754,0.36878773013789135,0.1708911188678336,0.1237023951637371,0.09422432932863394,0.007559496298228651,2015
101,90,Greece,4.857,0.3775781290896718,0.30405237397267443,0.28860977333403126,0.02518910642307491,0.0,0.004570617180547558,2015
102,91,Lebanon,4.839,0.31378187870184543,0.24475316951392628,0.25682546869646095,0.10376180919281414,0.06685961133682511,0.014018062558128151,2015
103,92,Hungary,4.8,0.31497341830484094,0.33779265153814164,0.21328578975171686,0.09023164851468457,0.03596677569095548,0.0077497161996605635,2015
104,93,Honduras,4.788,0.20222154285131969,0.3238832840789429,0.23611535717925206,0.13637691497673157,0.07821936886443154,0.02318353204932233,2015
105,94,Tajikistan,4.786,0.14610609501928895,0.32015970005724953,0.21470078690070382,0.1766728655832906,0.08596413109773209,0.05639642134173491,2015
106,95,Tunisia,4.739,0.3370914182530452,0.23118152047499543,0.2823077982493726,0.10049274652629003,0.02460289526840914,0.02432362122788762,2015
107,96,Palestinian Territories,4.715,0.2241412231602988,0.34653587674797354,0.24715925045395834,0.09172391845598009,0.042123588985192535,0.04831614219659672,2015
108,97,Bangladesh,4.694,0.18265987851162963,0.1980664785833096,0.2764457759357454,0.18756260510765785,0.0975123372267201,0.05775292463493756,2015
109,98,Iran,4.686,0.337262715887588,0.18202758814365094,0.23337256029473713,0.10040653396363929,0.12732937943392822,0.01960122227645647,2015
110,99,Ukraine,4.681,0.25699022943775846,0.38682807283860876,0.21673409791145387,0.08079849743032283,0.04912618111882264,0.009522921263033312,2015
111,100,Iraq,4.677,0.36180039282633036,0.3006369660590708,0.2211465389063274,0.0,0.06579657470125007,0.05061952750702131,2015
112,101,South Africa,4.642,0.31494616261047187,0.40533891723035964,0.09473464513855387,0.11361793416339055,0.040965685721030966,0.030396655136193027,2015
113,102,Ghana,4.633,0.234730755330683,0.2923658079061042,0.17266422289913433,0.18217254375548556,0.09932968489166535,0.01873698521692739,2015
114,103,Zimbabwe,4.61,0.12501268578914834,0.47641365821254916,0.15442065154213067,0.11929716115103932,0.08758730129441179,0.03726854201072064,2015
115,104,Liberia,4.571,0.03968475146867023,0.4401440244351055,0.19062614957584137,0.15902326462817842,0.13578650495502026,0.034735304937184394,2015
116,105,India,4.565,0.28171037976895025,0.16673145377912693,0.22506169334585402,0.17377213862986177,0.11563407656526392,0.0370902579109432,2015
118,106,Haiti,4.518,0.11718780891792507,0.3264457908079207,0.17067427034959076,0.10731122231546206,0.2029225557864584,0.07545835182264324,2015
119,107,Congo (Kinshasa),4.517,0.0,0.60682465603976,0.05943390508515667,0.13700830353354748,0.15051821322504394,0.046214922116491905,2015
120,108,Nepal,4.514,0.14072047067101892,0.33794882820898725,0.22233341803326748,0.14965305603877951,0.12625241883465918,0.02309180821328746,2015
121,109,Ethiopia,4.512,0.09242720140339314,0.292725713205755,0.2134892443677704,0.2105574320231443,0.11787824013723787,0.0729221688626991,2015
122,110,Sierra Leone,4.507,0.1653605996725235,0.4785512921300492,0.0,0.20449754392641292,0.10759655298459257,0.04399401128642174,2015
123,111,Mauritania,4.436,0.19590390970826033,0.3749557774115332,0.15477474523474644,0.10454651353426926,0.09448533535822452,0.07533371875296614,2015
124,112,Kenya,4.419,0.13847398036282452,0.37921162739484693,0.15732141636735034,0.16028293934952806,0.14254037922681467,0.022169657298635417,2015
126,113,Armenia,4.35,0.29646424105833497,0.2998988901066671,0.28167981352557075,0.07659267377780522,0.0303136722187061,0.015050709312915824,2015
127,114,Botswana,4.332,0.3461545161571291,0.3848584618064628,0.016639665534361116,0.1724414249629823,0.03644630258688267,0.04345962895218186,2015
128,115,Myanmar,4.307,0.09383242528504869,0.24543264404738002,0.16700011768859596,0.1523617332068758,0.2754882346018318,0.06588484517026771,2015
129,116,Georgia,4.297,0.27464249092113885,0.14275190369188512,0.2699633143673672,0.15021119226455118,0.020534329385895094,0.1418967693691626,2015
130,117,Malawi,4.292,0.010804329814965749,0.2770731313022451,0.15197461925514788,0.2900059949211567,0.22314578435797092,0.04699614034851374,2015
131,118,Sri Lanka,4.271,0.23203173615432485,0.28309460840963646,0.1967008178504756,0.1492521557471775,0.11342119299493289,0.025499488843452753,2015
132,119,Cameroon,4.252,0.18359028731336802,0.38572210731232515,0.10168946517650741,0.2142639876244938,0.08959206020892359,0.025142092364382185,2015
133,120,Bulgaria,4.218,0.30499700173869027,0.33331625780828605,0.23096857400281448,0.09216866199199059,0.03592188248623663,0.0026276219719820774,2015
134,121,Egypt,4.194,0.33981386924603557,0.2878668182431261,0.23781575752904682,0.0666217075473516,0.043511435673134355,0.024370411761305617,2015
135,122,Yemen,4.077,0.2537541441851395,0.316179270251948,0.18603096182241996,0.16516841411205324,0.04239838040137072,0.03646882922706885,2015
137,123,Mali,3.995,0.11841591352922476,0.4701666742358872,0.09347835959852854,0.17647032108633454,0.08537172441981924,0.056097007130205725,2015
138,124,Congo (Brazzaville),3.989,0.29411433301408035,0.28728434172491946,0.13456729664957723,0.17970331141899998,0.05368650513332784,0.05064421205909502,2015
140,125,Uganda,3.931,0.08429942234402091,0.4526130344116778,0.13526977253297753,0.18267271753980874,0.11611444459536117,0.029030608576153916,2015
141,126,Senegal,3.904,0.148374900908592,0.3968494013862634,0.17700266276398968,0.1494887899668679,0.08473280891111247,0.04355143606317459,2015
142,127,Gabon,3.896,0.36591418148686283,0.312433779348475,0.14968714516947307,0.11014284678913962,0.023544353600160134,0.03827769360588919,2015
143,128,Niger,3.845,0.03529471596399329,0.3929461425011443,0.15108070996287443,0.2425469155266236,0.09859634847174896,0.07953516757361542,2015
144,129,Cambodia,3.819,0.16225417635863817,0.22110382744766335,0.2153873264256009,0.23347430746458026,0.14223937407485726,0.025540988228660043,2015
145,130,Tanzania,3.781,0.1188308576904648,0.4177746296952147,0.15922584946146956,0.13698881273306807,0.14323451594758443,0.023945334472198498,2015
146,131,Madagascar,3.681,0.11380043391060568,0.365058720018362,0.2553241487100177,0.1048380486045457,0.11658205227693771,0.04439659647953134,2015
148,132,Chad,3.667,0.19831111059557713,0.4411411602994995,0.08705436112770489,0.136300102655709,0.1066343426844758,0.030558922637033775,2015
149,133,Guinea,3.656,0.10465563447140402,0.2792599536119023,0.14426578216822297,0.22668277030681042,0.17219478193988777,0.0729410775017726,2015
150,134,Ivory Coast,3.655,0.20793879894721318,0.3445910620366688,0.0678547011220491,0.2094223525048372,0.09010800448640895,0.08008508090282276,2015
151,135,Burkina Faso,3.587,0.12164168202189475,0.4014571365287916,0.1278293284070934,0.18611478955875907,0.1024849550182142,0.06047210846524691,2015
152,136,Afghanistan,3.575,0.19712163703041694,0.18666214675336681,0.1869703226601744,0.1443126136398656,0.2250300471509137,0.0599032327652624,2015
153,137,Rwanda,3.465,0.07946697583213459,0.2768533825707968,0.15338042381432895,0.21183917670380947,0.08096986352348441,0.19749017755544582,2015
154,138,Benin,3.34,0.1679448796292499,0.20732243190513294,0.18695695478700028,0.2838628787035464,0.1069832025825956,0.04692965239247485,2015
155,139,Syria,3.006,0.24767431872756948,0.17734930220225492,0.2696072390214026,0.05857243689570567,0.17619159655078406,0.07060510660228331,2015
156,140,Burundi,2.905,0.014278781543974913,0.3881122144243691,0.20901149768553082,0.11059056293862923,0.18410295654770792,0.09390398685978796,2015
157,141,Togo,2.839,0.16409401514496227,0.11004867461921349,0.22365948211463305,0.28664554025681954,0.1311698421810004,0.08438244568337121,2015
